0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
Jairo Riedewald,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0
Ahmed Musa,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,0,not in squad,With the 2nd team,With the 2nd team,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Dann,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture
Riyad Mahrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0
Jordi Osei-Tutu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leroy Sané,0,0,0,0,0,0,0,0,0,0,0,0,0, Cold,0,0,0,0,0,0,0,0,0,0, Torn Ligament, Torn Ligament, Torn Ligament,0,0,0,0,0,0,0,0,0,0,0
Eddie Nketiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed Diamé,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan Tadic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier Manquillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Stephens,0,0,0,0,0,not in squad,not in squad,With the U21s,not in squad,0,not in squad,With the U21s,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension, Red card suspension,0,0,0
James Morrison,not in squad,not in squad,0,0,0,0,0, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems, Achilles tendon problems
Alfie Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Oxlade-Chamberlain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture
Harry Maguire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Ireland, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg, Fractured Leg,0,0,0, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain,0,0,0,0,0,0,0
Diego Cavalieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,not in squad
Lewis Grabban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Holding,0,With the 2nd team,0,not in squad,not in squad,not in squad,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,0,not in squad,not in squad,With the 2nd team,not in squad,0,0,0,0,not in squad,0,0,0,0,not in squad,0
Matt Macey,not in squad,With the 2nd team,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,0,0,0,not in squad,With the 2nd team,not in squad,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,not in squad,0,0,not in squad,0,not in squad,not in squad,0
Younès Kaboul,0, Muscular problems, Muscular problems,0, Thigh Problems, Thigh Problems, Thigh Problems, Thigh Problems, Thigh Problems, Thigh Problems, Thigh Problems, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture, Metatarsal Fracture
Martin Cranie, Hip Injury, Hip Injury, Hip Injury, Hip Injury, Hip Injury,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0
Serge Aurier,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,0,0,0,0,0,not in squad,not in squad
Anthony Georgiou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Foden,0,0,With the 2nd team,0,With youth team,With the 2nd team,not in squad,International match,International match,International match,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad, Injury to the ankle, Injury to the ankle, Injury to the ankle, Injury to the ankle,0,0,0,not in squad,0,With the 2nd team,With the 2nd team,0,0,0,0,0
Moses Makasi,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,not in squad,not in squad,not in squad,not in squad,not in squad,With the U21s,With the U21s,With the U21s,With the U21s,not in squad,not in squad,0,not in squad,not in squad,0,not in squad,With the U21s,not in squad,With the U21s,0,0,0,0,0,0,0,0,0,0,0,0,0
Sullay Kaikai,not in squad,0,not in squad,0,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Goldson,not in squad,not in squad,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,0,With the U21s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton Baines,0,0,0,0,0,0,0,0,0,0,0,0,0, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury,0,0,0,0,0,0,0,0,0,0
Michael Obafemi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Maxim Choupo-Moting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain, Groin Strain,not in squad
Chris Wood,0,0,0,0,0,0,0,0,0,not in squad,0,International match,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0, Foot Injury,0
Wilfried Zaha,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0
Soufyan Ahannach,not in squad,not in squad,not in squad,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,With the U21s,not in squad,With the U21s,not in squad,With the U21s,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axel Tuanzebe,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julien Ngoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathaniel Chalobah,0,0,0,0,0, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery, Knee Surgery,0
Jordan Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaya Touré,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,0,0,0,0,0,not in squad,not in squad,0,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,not in squad
Ben Hamer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,not in squad,0,not in squad,not in squad,0,0,0,0,0
Grady Diangana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Bertrand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Schindler,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayhaan Tulloch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo Ulloa,not in squad,0,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,not in squad,0,not in squad,0,not in squad,not in squad,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0
Kevin Long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ádám Bogdán, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture
Dean Marney, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture, Cruciate Ligament Rupture,0,0,not in squad,not in squad, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,not in squad,0,not in squad
Mateusz Hewelt,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the U21s,With the U21s,not in squad,not in squad,With the U21s,With the U21s,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the U21s,not in squad,With the U21s,With the U21s,not in squad,not in squad,With the U21s,With the U21s,not in squad,With the U21s,With the U21s,With the U21s,With the U21s,not in squad,not in squad,not in squad
Ciaran Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0, Knee Injury,0,0,0,0,0, Knee Injury, Knee Injury
Cohen Bramall,With the 2nd team,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Hoedt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Didier Ndong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Red card suspension,0,0,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Daryl Janmaat,0, Groin Strain, Groin Strain,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum Hudson-Odoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaud Verlinden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefano Okaka,0,0,not in squad,not in squad,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,0,0, Calf Strain, Calf Strain, Calf Strain, Calf Strain, Calf Strain,0,0,0,0,not in squad,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad
Lewis O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Edwards,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,0,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,not in squad,With the 2nd team,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad
Josh Cullen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,With the pros,With the pros,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,not in squad
Jeff Hendrick,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian Prödl,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0
Aaron Ramsdale,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grzegorz Krychowiak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0
Gylfi Sigurdsson,special leave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury
Andre Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brendan Galloway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Clarke-Salter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrice Evra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shani Tarashaj, Torn Meniscus, Torn Meniscus, Torn Meniscus, Torn Meniscus, Torn Meniscus, Torn Meniscus, Torn Meniscus,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the U21s,With the U21s,With the U21s,not in squad,not in squad,not in squad
Dan Barlaser,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,0,0,0,0,0,0,0,not in squad,0,0,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad
Jesús Gámez,not in squad,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury,0
Ryan Inniss,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathieu Debuchy,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the 2nd team,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0
Beni Baningime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,With the U21s,0,not in squad,0,0,0,0,0,0,not in squad
Michael Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Delaney,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,not in squad,not in squad,0,0,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Henri Saivet,not in squad,0,0,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,0,not in squad,With the 2nd team,not in squad,not in squad,not in squad,With the 2nd team,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasse Sörensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred Ndidi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Hamstring Injury,0, Indirect card suspension, Indirect card suspension,0,0, Hamstring Injury, Hamstring Injury
Jeremie Boga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Hogg, Ankle Injury, Ankle Injury, Ankle Injury, Ankle Injury,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0, Indirect card suspension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen Duke-McKenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent Kompany,0,0,0, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury, Calf Injury,0,0,0,0,0, Muscle Injury, Muscle Injury,0,0, Calf Strain, Calf Strain, Calf Strain,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0
Josh Tymon,0,not in squad,not in squad,0,0,0,0,not in squad,not in squad,With the 2nd team,not in squad,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,0,not in squad,not in squad,0,not in squad,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Davies,0,0,0,0,0,0,0, Ill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0
Dele Alli,0,0,0,0,0,0,0,0,0,0, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0
Andy King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0
Reece Oxford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Distortion of the ankle, Distortion of the ankle, Distortion of the ankle,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Schofield,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad
Tammy Abraham,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0
Jack Payne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Lindelöf,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0,0,0,0,not in squad,0,0,not in squad
Gabriel Jesus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury, Knee Injury,0,0,0,0,0,0,0,0,0,0,0
Alex Denny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico Fernández,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0
Tiemoué Bakayoko, Knee Surgery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Indirect card suspension,not in squad,not in squad,0,0,0,0,0,0,0,0,0
Mohamed Elneny,0,0,not in squad,not in squad,0,0,0,0,not in squad,not in squad,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0, Ankle Injury,0,0,0,0, Ankle Injury, Ankle Injury,not in squad
Matt Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,not in squad,not in squad,not in squad,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad
Francis Coquelin,0,0,0,0, Hamstring Injury, Hamstring Injury, Hamstring Injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Wilson, Ruptured cruciate ligament, Ruptured cruciate ligament,With the 2nd team,With the 2nd team,With the 2nd team,With the 2nd team,not in squad,With the 2nd team,With the 2nd team,not in squad,not in squad,With the 2nd team,With the 2nd team,With the 2nd team,not in squad,not in squad,not in squad,With the 2nd team,not in squad,not in squad,not in squad,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic Solanke,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not in squad,not in squad,0,0,0,0,0,0
